Vin_V;Fsw_kHz;Vout_mean_V;Vout_max_steady_V;Vout_min_steady_V;Ripple_percent;Overshoot_percent;Static_error_V;Static_error_percent
299.78;211.36;28.09706687927246;28.389848709106445;27.676816940307617;2.5377445220947266;1.392316818237305;0.0970668792724609;0.3466674387454986
297.01;210.67;27.899385452270508;28.186662673950195;27.482139587402344;2.5252277851104736;0.6666523814201355;-0.1006145477294921;0.3593376576900482
283.61;193.67;28.15815162658692;28.47450256347656;27.71367454528809;2.70198130607605;1.694652080535889;0.158151626586914;0.5648272633552551
241.12;159.62;26.75489997863769;27.115612030029297;26.418880462646484;2.6041269302368164;0.0;-1.245100021362305;4.446785926818848
295.64;213.78;27.495086669921875;27.770252227783203;27.089006423950195;2.4776999950408936;0.0;-0.504913330078125;1.803261995315552
256.02;154.37;29.02089500427246;29.47666549682617;28.660306930541992;2.813002586364746;5.273805141448975;1.020895004272461;3.646053791046143
243.77;146.63;28.517528533935547;29.019350051879883;28.163429260253903;3.001384735107422;3.640535831451416;0.5175285339355469;1.848316192626953
259.45;171.47;27.71442985534668;28.04469871520996;27.2962646484375;2.700521230697632;0.1596382707357406;-0.2855701446533203;1.0198934078216553
274.02;179.18;28.5421142578125;28.901901245117188;28.05828285217285;2.955696821212769;3.221076011657715;0.5421142578125;1.9361224174499512
297.21;202.85;28.649524688720703;28.944564819335938;28.22278594970703;2.519339799880981;3.373445987701416;0.6495246887207031;2.319730997085572
287.92;187.23;29.19515419006348;29.57780647277832;28.68203353881836;3.068224668502808;5.63502311706543;1.1951541900634766;4.268407821655273
242.69;137.74;29.649002075195312;30.2963981628418;29.23661422729492;3.5744338035583496;8.201421737670898;1.6490020751953125;5.889293193817139
271.93;169.89;29.24278259277344;29.5869083404541;28.82773399353028;2.5961084365844727;5.667529582977295;1.2427825927734375;4.438509464263916
250.47;156.31;28.162813186645508;28.574359893798828;27.80360221862793;2.736792087554932;2.0512852668762207;0.1628131866455078;0.5814756751060486
247.57;141.55;29.642507553100582;30.24740600585937;29.26697158813477;3.3075287342071533;8.026450157165527;1.642507553100586;5.866098403930664
256.66;156.64;28.85157966613769;29.283565521240234;28.484453201293945;2.769735097885132;4.584162712097168;0.8515796661376953;3.041355848312378
289.65;187.72;29.32627487182617;29.70359230041504;28.826005935668945;2.9924917221069336;6.084258079528809;1.326274871826172;4.736695766448975
278.77;189.61;28.042638778686523;28.36571502685547;27.573680877685547;2.824392318725586;1.3061250448226929;0.0426387786865234;0.1522813588380813
248.03;150.22;28.574365615844727;29.05055046081543;28.20685577392578;2.952627897262573;3.751965999603272;0.5743656158447266;2.0513057708740234
241.69;161.31;26.640851974487305;26.99661445617676;26.29819679260254;2.6216042041778564;0.0;-1.359148025512695;4.854100227355957
274.59;190.98;27.50048446655273;27.80531883239746;27.044265747070312;2.767416954040528;0.0;-0.4995155334472656;1.7839839458465576
258.61;149.11;29.969913482666016;30.477787017822266;29.592782974243164;2.952975034713745;8.849239349365234;1.969913482666016;7.035405158996582
269.87;170.67;28.951366424560547;29.267391204833984;28.54044342041016;2.510927438735962;4.526397228240967;0.9513664245605468;3.3977370262146
268.67;177.87;28.094053268432617;28.414905548095703;27.64784049987793;2.7303466796875;1.4818055629730225;0.0940532684326171;0.3359045386314392
265.2;159.24;29.540302276611328;29.963211059570312;29.170631408691406;2.683045148849488;7.011467933654785;1.540302276611328;5.501079559326172
254.17;158.59;28.3498592376709;28.735137939453125;27.986549377441406;2.64053726196289;2.625492572784424;0.3498592376708984;1.2494972944259644
250.14;159.99;27.742786407470703;28.11790657043457;27.382078170776367;2.6523234844207764;0.4210948944091797;-0.2572135925292969;0.918619990348816
247.42;166.03;26.843870162963867;27.170181274414062;26.495609283447266;2.512946128845215;0.0;-1.1561298370361328;4.129034996032715
295.76;205.15;28.27854347229004;28.57347869873047;27.85454559326172;2.5423271656036377;2.04813814163208;0.278543472290039;0.9947980642318726
256.13;169.09;27.568405151367188;27.881471633911133;27.204769134521484;2.4546306133270264;0.0;-0.4315948486328125;1.541410207748413
289.84;192.09;28.95026397705078;29.280162811279297;28.450069427490234;2.8673083782196045;4.572010040283203;0.9502639770507812;3.3937997817993164
279.16;195.3;27.55205345153809;27.845462799072266;27.103591918945312;2.692615509033203;0.0;-0.447946548461914;1.599809169769287
288.99;215.96;26.65550994873047;26.94588088989257;26.265344619750977;2.553079128265381;0.0;-1.3444900512695312;4.801750183105469
266.25;182.94;27.360145568847656;27.68195343017578;26.950563430786133;2.6731948852539062;0.0;-0.6398544311523438;2.285194396972656
260.13;155.94;29.32224464416504;29.76524353027344;28.95186996459961;2.7739129066467285;6.304441452026367;1.322244644165039;4.722302436828613
263.59;175.39;27.81861114501953;28.12850952148437;27.370471954345703;2.7249295711517334;0.4589625597000122;-0.1813888549804687;0.6478173136711121
298.49;226.46;26.59161758422852;26.88501739501953;26.167984008789062;2.6964640617370605;0.0;-1.4083824157714844;5.029937267303467
256.16;155.05;28.979272842407227;29.409730911254883;28.605613708496094;2.774801015853882;5.034753322601318;0.9792728424072266;3.497403144836426
263.47;161.68;29.05634307861328;29.44739151000977;28.69315719604492;2.595764875411988;5.169255256652832;1.0563430786132812;3.772654056549072
251.9;154.9;28.4887638092041;28.9478816986084;28.130447387695312;2.869321823120117;3.385291576385498;0.4887638092041015;1.7455849647521973
240.82;159.07;26.7679500579834;27.136674880981445;26.43574333190918;2.6185476779937744;0.0;-1.2320499420166016;4.4001784324646
262.57;176.21;27.598133087158203;27.943204879760746;27.163206100463867;2.8262736797332764;0.0;-0.4018669128417969;1.4352389574050903
244.1;153.87;27.701833724975582;28.13640213012696;27.34496307373047;2.8569915294647217;0.487150490283966;-0.298166275024414;1.0648795366287231
294.23;192.85;29.319963455200195;29.6669979095459;28.81249618530273;2.914402484893799;5.953564167022705;1.319963455200195;4.714155197143555
258.38;146.5;30.28554344177246;30.825035095214844;29.880916595458984;3.117389917373657;10.089410781860352;2.285543441772461;8.162654876708984
253.8;146.01;29.79840087890625;30.342464447021484;29.41590118408203;3.1094393730163574;8.365944862365723;1.79840087890625;6.422860145568848
283.96;191.18;28.412094116210938;28.74578285217285;27.962310791015625;2.757530212402344;2.6635100841522217;0.4120941162109375;1.4717646837234497
288.5;205.67;27.530786514282227;27.80217742919922;27.11368751525879;2.500800132751465;0.0;-0.4692134857177734;1.675762414932251
245.4;152.64;27.992164611816406;28.423559188842773;27.642879486083984;2.7889223098754883;1.5127114057540894;-0.0078353881835937;0.0279835276305675
290.81;194.68;28.79777908325196;29.10293197631836;28.36735916137696;2.554269313812256;3.939042568206787;0.7977790832519531;2.8492109775543213
267.35;181.13;27.628232955932617;27.971864700317383;27.190977096557617;2.826411724090576;0.0;-0.3717670440673828;1.3277394771575928
292.23;219.92;26.608556747436523;26.904624938964844;26.199987411499023;2.6481614112854004;0.0;-1.3914432525634766;4.96943998336792
281.77;202.48;27.148542404174805;27.44919204711914;26.73116111755371;2.6448230743408203;0.0;-0.8514575958251953;3.0409200191497803
285.49;209.06;26.916465759277344;27.20077133178711;26.52090644836425;2.5258326530456543;0.0;-1.0835342407226562;3.869765281677246
258.93;173.18;27.495548248291016;27.82878875732422;27.07925796508789;2.7260076999664307;0.0;-0.5044517517089844;1.8016133308410645
255.65;171.73;27.28549575805664;27.59237289428711;26.87430000305176;2.631701946258545;0.0;-0.7145042419433594;2.5518009662628174
272.02;195.62;26.794931411743164;27.07015037536621;26.370830535888672;2.609895944595337;0.0;-1.205068588256836;4.303816318511963
264.37;159.36;29.42218017578125;29.83055305480957;29.056997299194336;2.629158496856689;6.537689208984375;1.42218017578125;5.079215049743652
252.42;165.1;27.5013484954834;27.82911491394043;27.131675720214844;2.536018133163452;0.0;-0.4986515045166015;1.7808983325958252
289.93;190.85;29.095762252807617;29.428157806396484;28.630821228027344;2.740387201309204;5.1005635261535645;1.0957622528076172;3.9134364128112793
287.29;193.81;28.52280807495117;28.834453582763672;28.03802299499512;2.7922587394714355;2.980191469192505;0.5228080749511719;1.8671717643737795
241.08;159.98;26.70371055603028;27.061437606811523;26.35679244995117;2.638753652572632;0.0;-1.2962894439697266;4.629605293273926
246.83;140.3;29.757184982299805;30.37301254272461;29.37112808227539;3.366865634918213;8.475045204162598;1.757184982299805;6.275660514831543
283.82;200.19;27.556684494018555;27.87050437927246;27.108530044555664;2.7651162147521973;0.0;-0.4433155059814453;1.5832695960998535
279.97;192.84;27.85438346862793;28.18961334228516;27.385303497314453;2.88755202293396;0.6771904826164246;-0.1456165313720703;0.5200590491294861
290.82;190.57;29.195297241210938;29.55862617492676;28.6968936920166;2.9516139030456543;5.566522121429443;1.1952972412109375;4.268918514251709
296.41;196.61;29.164703369140625;29.50717735290528;28.62843132019043;3.013046264648437;5.382776260375977;1.164703369140625;4.1596550941467285
297.1;218.44;27.23051643371582;27.52391242980957;26.8260498046875;2.562796115875244;0.0;-0.7694835662841797;2.7481555938720703
252.89;141.62;30.30183219909668;30.897729873657227;29.899412155151367;3.2945785522460938;10.349035263061523;2.30183219909668;8.220829010009766
292.02;206.39;27.789777755737305;28.10255622863769;27.35776901245117;2.6800761222839355;0.3662722408771515;-0.2102222442626953;0.7507937550544739
285.77;188.1;28.934703826904297;29.24667358398437;28.460670471191406;2.716471910476685;4.452405452728272;0.9347038269042968;3.3382277488708496
244.21;145.75;28.68096351623535;29.18700218200684;28.31186866760254;3.05126953125;4.239293575286865;0.6809635162353516;2.4320125579833984
248.69;143.31;29.54497718811035;30.099868774414062;29.16522979736328;3.1634445190429688;7.499531745910644;1.5449771881103516;5.517775535583496
242.44;135.5;30.001895904541016;30.66313362121582;29.562875747680664;3.667294502258301;9.511191368103027;2.001895904541016;7.149628639221191
252.39;142.9;30.050365447998047;30.640209197998047;29.65768241882324;3.2696001529693604;9.42931842803955;2.050365447998047;7.3227338790893555
270.36;172.79;28.77132034301757;29.09895896911621;28.332195281982425;2.6650278568267822;3.9248533248901367;0.7713203430175781;2.7547154426574707
251.24;143.56;29.82393264770508;30.37659454345703;29.435136795043945;3.1567189693450928;8.487837791442871;1.823932647705078;6.514044761657715
298.57;225.15;26.733949661254883;27.010467529296875;26.30548095703125;2.6370460987091064;0.0;-1.2660503387451172;4.521608352661133
263.49;164.89;28.740684509277344;29.10749626159668;28.36286354064941;2.5908663272857666;3.955343723297119;0.7406845092773438;2.645301818847656
250.7;149.77;28.942413330078125;29.44521141052246;28.581602096557617;2.9838883876800537;5.161469459533691;0.942413330078125;3.3657617568969727
248.86;143.54;29.53922271728516;30.089210510253903;29.145639419555664;3.19429898262024;7.461465835571289;1.5392227172851562;5.497223854064941
261.09;165.4;28.440303802490234;28.79768753051757;28.052810668945312;2.619088888168335;2.848884105682373;0.4403038024902344;1.5725135803222656
264.21;172.55;28.14596176147461;28.467018127441406;27.71431350708008;2.67428994178772;1.667921781539917;0.1459617614746093;0.5212920308113098
255.07;169.93;27.372934341430664;27.68248176574707;26.9880599975586;2.53689193725586;0.0;-0.6270656585693359;2.239520311355591
254.45;155.98;28.65144157409668;29.069839477539062;28.30182266235352;2.6805520057678223;3.820855140686035;0.6514415740966797;2.3265769481658936
244.49;138.83;29.706769943237305;30.31786155700684;29.302473068237305;3.418037414550781;8.278077125549316;1.706769943237305;6.095606803894043
264.75;154.86;29.97773551940918;30.42976760864257;29.60189247131348;2.7616333961486816;8.677741050720215;1.97773551940918;7.06334114074707
245.72;144.47;29.02888870239257;29.566574096679688;28.645490646362305;3.1729891300201416;5.594907283782959;1.028888702392578;3.674602508544922
244.27;136.47;30.041728973388672;30.70245933532715;29.635461807250977;3.551718235015869;9.651640892028809;2.041728973388672;7.291889190673828
290.56;189.08;29.309776306152344;29.651338577270508;28.84689712524414;2.7446181774139404;5.897637844085693;1.3097763061523438;4.677772521972656
264.39;176.1;27.811473846435547;28.12513542175293;27.39649200439453;2.6199381351470947;0.4469122290611267;-0.1885261535644531;0.6733077168464661
281.49;200.55;27.291383743286133;27.57671165466309;26.85934829711914;2.6285343170166016;0.0;-0.7086162567138672;2.53077244758606
272.76;190.49;27.34352684020996;27.648700714111328;26.8996639251709;2.739356756210327;0.0;-0.6564731597900391;2.3445470333099365
299.56;200.4;29.115631103515625;29.42341041564941;28.64616584777832;2.6695096492767334;5.083608627319336;1.115631103515625;3.984396934509277
295.58;218.29;27.084278106689453;27.38482666015625;26.68049049377441;2.600535154342652;0.0;-0.9157218933105468;3.270435333251953
250.2;139.78;30.264169692993164;30.889537811279297;29.842214584350582;3.460604667663574;10.319777488708496;2.264169692993164;8.086319923400879
275.91;179.83;28.68411445617676;29.009504318237305;28.23102378845215;2.713977813720703;3.605372428894043;0.6841144561767578;2.443265914916992
257.85;160.81;28.52514266967773;28.91788482666016;28.165491104125977;2.637650966644287;3.278160095214844;0.5251426696777344;1.87550950050354
288.45;208.71;27.23834800720215;27.526094436645508;26.84546089172364;2.4988062381744385;0.0;-0.7616519927978516;2.7201857566833496
271.05;176.1;28.530975341796875;28.857872009277344;28.1043643951416;2.6410160064697266;3.063828706741333;0.530975341796875;1.896340608596801
248.14;164.12;27.11907958984375;27.457143783569336;26.74884414672852;2.6118130683898926;0.0;-0.88092041015625;3.146144390106201
266.42;178.86;27.742938995361328;28.12820816040039;27.280649185180664;3.055043935775757;0.457886278629303;-0.2570610046386719;0.9180749654769896
288.5;203.33;27.722869873046875;28.034337997436523;27.31231689453125;2.604423999786377;0.1226357072591781;-0.277130126953125;0.9897505044937134
297.96;218.3;27.29973220825196;27.60365295410156;26.82972717285156;2.834920883178711;0.0;-0.7002677917480469;2.5009562969207764
281.66;200.38;27.331796646118164;27.6403923034668;26.89031982421875;2.744321823120117;0.0;-0.6682033538818359;2.3864405155181885
266.7;173.16;28.356006622314453;28.69560432434082;27.938064575195312;2.6715316772460938;2.4843010902404785;0.3560066223144531;1.2714521884918213
256.44;143.3;30.48675537109375;31.07085227966309;30.08897590637207;3.220665454864502;10.967329978942873;2.48675537109375;8.881269454956055
292.27;196.38;28.763370513916016;29.08967399597168;28.25031280517578;2.9181602001190186;3.891692638397217;0.7633705139160156;2.726323366165161
294.42;218.86;26.917585372924805;27.20945930480957;26.513086318969727;2.587055921554565;0.0;-1.082414627075195;3.865766525268554
264.06;177.28;27.646116256713867;27.96794509887696;27.22511100769043;2.6869382858276367;0.0;-0.3538837432861328;1.2638704776763916
280.16;181.45;28.973613739013672;29.36191368103028;28.51890754699707;2.909564971923828;4.863977432250977;0.973613739013672;3.477191925048828
273.27;186.86;27.696638107299805;28.05165672302246;27.25847244262696;2.863828659057617;0.184488296508789;-0.3033618927001953;1.083435297012329
286.27;205.13;27.35793113708496;27.646448135375977;26.935869216918945;2.597341537475586;0.0;-0.6420688629150391;2.293102979660034
287.93;203.34;27.672054290771484;27.97311210632324;27.25654029846192;2.5895142555236816;0.0;-0.3279457092285156;1.1712347269058228
278.57;192.14;27.792739868164062;28.09611320495605;27.34450912475586;2.704318046569824;0.3432614505290985;-0.2072601318359375;0.7402147650718689
279.15;190.91;27.972862243652344;28.27067756652832;27.54065704345703;2.609745502471924;0.966705560684204;-0.0271377563476562;0.0969205573201179
244.66;156.06;27.52720642089844;27.93910026550293;27.19241523742676;2.7125346660614014;0.0;-0.4727935791015625;1.688548564910889
259.87;170.82;27.83804702758789;28.14878273010254;27.422895431518555;2.607536792755127;0.5313668847084045;-0.1619529724121093;0.5784034729003906
279.88;184.11;28.702486038208008;29.0537052154541;28.247026443481445;2.810483932495117;3.763232707977295;0.7024860382080078;2.508878707885742
245.42;168.37;26.4431381225586;26.75022315979004;26.07651710510254;2.5477538108825684;0.0;-1.5568618774414062;5.560221195220947
258.0;148.76;29.9480094909668;30.474580764770508;29.557153701782227;3.063399076461792;8.837788581848145;1.9480094909667969;6.95717716217041
271.19;179.54;28.214216232299805;28.54062461853028;27.771818161010746;2.7248904705047607;1.9308021068573;0.2142162322998047;0.7650579810142517
273.02;188.35;27.5497989654541;27.874670028686523;27.11914253234864;2.7424066066741943;0.0;-0.4502010345458984;1.607860803604126
273.1;175.58;28.81659507751465;29.14940071105957;28.342554092407227;2.7999372482299805;4.105002403259277;0.8165950775146484;2.9164109230041504
282.79;182.84;29.09757423400879;29.44658470153809;28.63609313964844;2.785426616668701;5.1663737297058105;1.097574234008789;3.919908046722412
293.65;226.44;26.17564010620117;26.45016860961914;25.78525733947754;2.540191173553467;0.0;-1.824359893798828;6.515570640563965
290.5;209.61;27.35793685913086;27.65629005432129;26.94869804382324;2.58642315864563;0.0;-0.6420631408691406;2.2930827140808105
284.09;192.41;28.327781677246094;28.64691734313965;27.892194747924805;2.6642489433288574;2.3104190826416016;0.3277816772460937;1.1706488132476809
243.08;138.38;29.589200973510746;30.22425842285156;29.18742179870605;3.504104852676392;7.943779945373535;1.5892009735107422;5.675717830657959
248.32;169.41;26.67539978027344;26.96759414672852;26.315454483032227;2.444723129272461;0.0;-1.3246002197265625;4.730715274810791
284.14;179.77;29.5949821472168;29.935190200805664;29.09258460998535;2.847123146057129;6.911393165588379;1.5949821472167969;5.696364879608154
247.64;169.03;26.63336753845215;26.93881797790528;26.26542854309082;2.528367519378662;0.0;-1.3666324615478516;4.88083028793335
244.19;140.61;29.393285751342773;29.97557258605957;28.99737930297852;3.3279483318328857;7.05561637878418;1.3932857513427734;4.976020336151123
260.6;144.62;30.79986000061035;31.366809844970703;30.402708053588867;3.1302149295806885;12.024320602416992;2.799860000610352;9.999500274658203
243.6;147.57;28.36180686950684;28.865177154541016;28.00854110717773;3.020385980606079;3.089918375015259;0.3618068695068359;1.2921674251556396
263.2;178.35;27.46106338500977;27.75834083557129;27.058757781982425;2.5475454330444336;0.0;-0.5389366149902344;1.9247736930847168
282.25;189.79;28.39159393310547;28.75285148620605;27.92666244506836;2.909977674484253;2.6887552738189697;0.3915939331054687;1.3985497951507568
255.48;175.68;26.884571075439453;27.212623596191406;26.46947860717773;2.7642061710357666;0.0;-1.1154289245605469;3.9836745262146
299.36;199.41;29.20569229125977;29.51990509033203;28.75903511047364;2.6052112579345703;5.428232669830322;1.2056922912597656;4.306044101715088
298.66;212.56;27.882078170776367;28.16622734069824;27.47272109985352;2.487283229827881;0.593669056892395;-0.1179218292236328;0.4211493730545044
266.94;181.29;27.579870223999023;27.908145904541016;27.12797164916992;2.8287816047668457;0.0;-0.4201297760009765;1.5004634857177734
263.09;148.19;30.608497619628903;31.13416862487793;30.224145889282227;2.97310471534729;11.193459510803224;2.6084976196289062;9.316062927246094
299.95;216.12;27.67325210571289;27.9743766784668;27.27397727966309;2.530961751937866;0.0;-0.3267478942871094;1.1669567823410034
246.09;133.96;30.74520301818848;31.43929481506348;30.283123016357425;3.760494947433472;12.283195495605469;2.745203018188477;9.804296493530272
267.55;165.83;29.11240005493164;29.463376998901367;28.742733001708984;2.4753849506378174;5.226346492767334;1.1124000549316406;3.9728574752807617
288.23;211.96;26.92935562133789;27.20237159729004;26.529598236083984;2.498290061950684;0.0;-1.0706443786621094;3.823729991912842
285.08;199.6;27.74294090270996;28.04085159301757;27.333345413208008;2.550220489501953;0.145898550748825;-0.257059097290039;0.9180681705474854
287.24;204.15;27.53895568847656;27.836116790771484;27.12193489074707;2.593351364135742;0.0;-0.4610443115234375;1.6465868949890137
284.04;204.61;27.16703414916992;27.45974349975586;26.746505737304688;2.6253795623779297;0.0;-0.8329658508300781;2.9748780727386475
271.47;182.49;27.9520206451416;28.26001739501953;27.49727249145508;2.72876501083374;0.9286335706710817;-0.0479793548583984;0.1713548451662063
277.99;178.31;29.061140060424805;29.421424865722656;28.5727596282959;2.9202752113342285;5.076517581939697;1.061140060424805;3.789785861968994
258.68;168.66;27.89371490478516;28.231245040893555;27.49664878845215;2.633554697036743;0.8258751630783081;-0.1062850952148437;0.3795896172523498
254.09;149.95;29.313777923583984;29.83413314819336;28.953996658325195;3.002466917037964;6.550475120544434;1.3137779235839844;4.692063808441162
260.46;173.86;27.621078491210938;27.923208236694336;27.197343826293945;2.627936601638794;0.0;-0.3789215087890625;1.353291153907776
248.16;150.47;28.56125259399414;29.057035446166992;28.191007614135746;3.032177209854126;3.775126457214356;0.5612525939941406;2.0044734477996826
240.13;153.01;27.30935859680176;27.75678253173828;26.96684837341309;2.892540216445923;0.0;-0.6906414031982422;2.466576337814331
290.91;207.46;27.5827751159668;27.88796615600586;27.1708984375;2.599693775177002;0.0;-0.4172248840332031;1.4900888204574585
290.7;184.45;29.79804229736328;30.16498565673828;29.30038070678711;2.9015493392944336;7.732091903686523;1.7980422973632812;6.421579360961914
259.35;174.67;27.3962516784668;27.74407768249512;26.971973419189453;2.818284273147583;0.0;-0.6037483215332031;2.1562440395355225
243.69;151.45;27.90961456298828;28.371797561645508;27.563112258911133;2.897515058517456;1.3278484344482422;-0.0903854370117187;0.3228051364421844
294.17;202.53;28.375333786010746;28.68413352966309;27.92252540588379;2.6840498447418213;2.4433341026306152;0.3753337860107422;1.3404778242111206
283.98;196.14;27.94379997253418;28.29389953613281;27.46868133544922;2.9531352519989014;1.049641251564026;-0.0562000274658203;0.2007143795490265
284.54;191.57;28.43329811096192;28.757057189941406;27.966354370117188;2.7809042930603027;2.703775644302368;0.433298110961914;1.5474932193756104
288.83;188.96;29.165742874145508;29.48451232910156;28.72504425048828;2.603973150253296;5.301829814910889;1.1657428741455078;4.16336727142334
281.99;189.56;28.40998268127441;28.73530387878418;27.96553611755371;2.7094974517822266;2.6260852813720703;0.409982681274414;1.464223861694336
291.82;211.47;27.31717872619629;27.607067108154297;26.9079818725586;2.5591413974761963;0.0;-0.6828212738037109;2.438647508621216
255.92;139.04;31.103946685791016;31.74372100830078;30.664522171020508;3.4696524143218994;13.370431900024414;3.103946685791016;11.08552360534668
280.5;192.11;27.970359802246094;28.28508758544922;27.519535064697266;2.737013339996338;1.0181699991226196;-0.0296401977539062;0.1058578491210937
245.55;139.76;29.690296173095703;30.287538528442383;29.29058837890625;3.357831716537476;8.169780731201172;1.6902961730957031;6.03677225112915
268.74;160.35;29.81440162658692;30.22475814819336;29.42513465881348;2.68200421333313;7.945565223693848;1.814401626586914;6.480006217956543
248.66;138.08;30.337406158447266;30.982393264770508;29.91522026062012;3.5176806449890137;10.65140438079834;2.3374061584472656;8.347879409790039
273.13;196.01;26.83676147460937;27.164709091186523;26.37706756591797;2.9349350929260254;0.0;-1.163238525390625;4.154423236846924
281.93;195.31;27.837162017822266;28.13570785522461;27.409534454345703;2.608647346496582;0.4846709370613098;-0.1628379821777343;0.5815642476081848
280.23;180.15;29.132627487182617;29.478254318237305;28.673730850219727;2.761589288711548;5.279479503631592;1.1326274871826172;4.045098304748535
297.09;214.54;27.545936584472656;27.85018539428711;27.106115341186523;2.7011971473693848;0.0;-0.4540634155273437;1.621654987335205
241.69;160.67;26.707948684692383;27.0576400756836;26.36903190612793;2.578289270401001;0.0;-1.2920513153076172;4.614469051361084
245.07;154.26;27.772253036499023;28.180883407592773;27.411602020263672;2.7699639797210693;0.6460121870040894;-0.2277469635009765;0.8133820295333862
271.81;175.51;28.69292640686035;29.06217193603516;28.22907066345215;2.9035074710845947;3.793471336364746;0.6929264068603516;2.4747371673583984
290.38;199.69;28.25394821166992;28.580795288085938;27.7820053100586;2.8271799087524414;2.074268817901612;0.2539482116699219;0.9069578647613524
293.86;220.63;26.71047782897949;26.992305755615234;26.31322288513184;2.5423836708068848;0.0;-1.2895221710205078;4.605436325073242
247.52;143.92;29.33245277404785;29.890056610107425;28.95266914367676;3.195734977722168;6.750202178955078;1.3324527740478516;4.75875997543335
275.08;165.79;29.96637535095215;30.31063461303711;29.58018493652344;2.4375643730163574;8.252266883850098;1.9663753509521484;7.022768974304199
259.03;155.84;29.19672203063965;29.63151931762696;28.83574676513672;2.7255544662475586;5.826854705810547;1.1967220306396484;4.274007320404053
249.54;142.93;29.69964027404785;30.274269104003903;29.314611434936523;3.2312099933624268;8.122389793395996;1.6996402740478516;6.070143699645996
259.5;163.91;28.413005828857425;28.77883720397949;28.02660369873047;2.6474971771240234;2.781561374664306;0.4130058288574219;1.4750207662582395
265.01;158.92;29.553953170776367;29.95542907714844;29.18432235717773;2.609149217605591;6.983675003051758;1.5539531707763672;5.549832820892334
242.03;148.36;28.093595504760746;28.568584442138672;27.735294342041016;2.966121196746826;2.030658721923828;0.0935955047607421;0.3342696726322174
284.39;185.45;29.04597854614257;29.368423461914062;28.572847366333008;2.739023208618164;4.887226581573486;1.045978546142578;3.735637664794922
290.9;191.44;29.12171936035156;29.440677642822266;28.654617309570312;2.699223756790161;5.145277500152588;1.1217193603515625;4.00614070892334
273.36;171.5;29.23618698120117;29.59185218811035;28.815624237060547;2.655024528503418;5.685186386108398;1.236186981201172;4.414953708648682
282.21;188.82;28.47079086303711;28.78340721130371;28.024349212646484;2.6660938262939453;2.7978827953338623;0.4707908630371094;1.6813960075378418
257.93;145.19;30.42491912841797;30.987218856811523;30.01698875427246;3.188932418823242;10.668639183044434;2.4249191284179688;8.660425186157227
281.9;210.02;26.4709415435791;26.758676528930664;26.07713508605957;2.5746777057647705;0.0;-1.5290584564208984;5.460923194885254
268.84;174.04;28.50986099243164;28.84503936767578;28.07681465148925;2.6945929527282715;3.0179977416992188;0.5098609924316406;1.820932149887085
266.72;171.98;28.47212028503418;28.82185935974121;28.02705955505371;2.791501998901367;2.9352118968963623;0.4721202850341797;1.6861438751220703
273.18;171.01;29.274232864379883;29.613250732421875;28.837427139282227;2.6501927375793457;5.761609554290772;1.2742328643798828;4.5508317947387695
254.78;155.75;28.73110580444336;29.145017623901367;28.372217178344727;2.6897692680358887;4.089348793029785;0.7311058044433594;2.611092090606689
248.58;133.63;31.13229179382324;31.82969665527344;30.65093421936035;3.786301612854004;13.677488327026367;3.132291793823242;11.186756134033203
240.23;132.36;30.29990005493164;31.008867263793945;29.83083915710449;3.88789439201355;10.745954513549805;2.2999000549316406;8.213929176330566
256.35;143.62;30.442970275878903;30.997976303100582;30.04202079772949;3.1401519775390625;10.70705795288086;2.4429702758789062;8.724893569946289
269.48;195.33;26.569944381713867;26.85873985290528;26.160743713378903;2.627013921737671;0.0;-1.4300556182861328;5.107341289520264
274.87;165.02;30.01983070373535;30.388851165771484;29.607830047607425;2.6016838550567627;8.531611442565918;2.019830703735352;7.213681221008301
278.37;189.47;28.00774955749512;28.33462905883789;27.554014205932617;2.787138700485229;1.1951037645339966;0.0077495574951171;0.0276769921183586
281.57;206.94;26.73033332824707;27.00935935974121;26.33480453491211;2.523555517196656;0.0;-1.2696666717529297;4.534523963928223
282.11;210.9;26.429672241210938;26.724411010742188;26.026498794555664;2.640638828277588;0.0;-1.5703277587890625;5.60831356048584
277.54;200.47;26.9023666381836;27.23022079467773;26.4400577545166;2.937150716781616;0.0;-1.0976333618164062;3.920119285583496
260.89;164.32;28.518468856811523;28.86465835571289;28.14814186096192;2.512464761734009;3.0880656242370605;0.5184688568115234;1.8516745567321773
283.71;211.32;26.55080795288086;26.82318878173828;26.174678802490234;2.4425244331359863;0.0;-1.4491920471191406;5.175685882568359
257.73;169.66;27.68941879272461;28.006479263305664;27.302413940429688;2.5427234172821045;0.023140225559473;-0.3105812072753906;1.1092185974121094
274.02;182.41;28.198945999145508;28.487768173217773;27.765674591064453;2.56071138381958;1.7420291900634766;0.1989459991455078;0.710521399974823
273.22;186.48;27.77096366882324;28.11924934387207;27.30803871154785;2.921074867248535;0.4258905053138733;-0.2290363311767578;0.8179868459701538
286.98;209.88;26.987287521362305;27.27793312072754;26.566781997680664;2.635133743286133;0.0;-1.012712478637695;3.616830348968506
297.12;230.18;26.140491485595703;26.41501235961914;25.7443904876709;2.5654525756835938;0.0;-1.8595085144042969;6.641101837158203
286.21;212.03;26.71857452392578;27.00928497314453;26.3274154663086;2.552042961120605;0.0;-1.2814254760742188;4.57651948928833
